,Unnamed: 0_x,tweet_id,timestamp,text,full_text,hashtags,urls,source,Author,is_duplicated,twitter_username,Unnamed: 0_y,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL,Political_Party,normalized_party,Ideology,Ideology_Group,immigration
1461,920742,1275143010121064449,2020-06-22 17:05:59,"Uitzonderlijke momenten in de Oude Kerk. Op date tussen 120 kaarsen,  overnachten tussen de loopgraven of een privé… https://t.co/Fy7SsLzK8P","Uitzonderlijke momenten in de Oude Kerk. Op date tussen 120 kaarsen,  overnachten tussen de loopgraven of een privéconcert op het Vater-Müllerorgel? Grijp deze unieke kans! #datenight #orgelconcert #cultuur #SupportTheArts https://t.co/ie3pVG7APV https://t.co/RXuFeBr5qY",[],['https://twitter.com/i/web/status/1275143010121064449'],twinl,marielle_paul,False,marielle_paul,130,Mariëlle Paul,VVD,31 maart 2021,20 juli 2023[bl],Q122841334,female,+1966-11-05T00:00:00Z,marielle_paul,,+2013-06-04T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,,VVD,VVD,3,Right,no
1462,506192,1567167336334909441,2022-09-06 13:06:24,"Ook @D66Wijchen vroeg om flexwoningen en investeren in vluchtelingen 🧵⤵️

https://t.co/Qcah4ypCnH",,[],['https://wijchen.nieuws.nl/nieuws/20220906/d66-wil-meer-vluchtelingen-en-woningen-voor-wijchen/'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
1463,761489,1661973402050080771,2023-05-26 05:51:51,"Na jaren van oneerlijke concurrentie met Nederlandse winkeliers wordt nu eindelijk het versturen van ondeugdelijke en onveilige troep vanuit China aangepakt. Goed voor de bescherming van de Nederlandse consument én ons MKB!

@VVD https://t.co/A1TXv1l0aF","Na jaren van oneerlijke concurrentie met Nederlandse winkeliers wordt nu eindelijk het versturen van ondeugdelijke en onveilige troep vanuit China aangepakt. Goed voor de bescherming van de Nederlandse consument én ons MKB!

@VVD https://t.co/A1TXv1l0aF",[],['https://twitter.com/telegraaf/status/1661966208877428736'],dnpp,ThierryAartsen,False,ThierryAartsen,0,Thierry Aartsen,VVD,13 september 2018,31 maart 2021,Q122841334,male,+1989-12-19T00:00:00Z,ThierryAartsen,,+2009-01-19T00:00:00Z,+2021-03-29T00:00:00Z,2017_2021,,,,,VVD,VVD,3,Right,no
1464,636576,1380563072000139269,2021-04-09 16:47:40,Leestip. ‘Migratie heeft eigen minister nodig’ ⁦⁦@MonKremer⁩ ⁦@ACVZ_advies⁩ in @nrc https://t.co/EcbW3uIZVb,Leestip. ‘Migratie heeft eigen minister nodig’ ⁦⁦@MonKremer⁩ ⁦@ACVZ_advies⁩ in @nrc https://t.co/EcbW3uIZVb,[],['https://www.nrc.nl/nieuws/2021/04/08/migratie-heeft-eigen-ministerie-nodig-a4038990'],dnpp,MaritMaij,False,MaritMaij,100,Marit Maij,,PvdA,20 september 2012,Q122841334,female,+1972-01-16T00:00:00Z,MaritMaij,6127.0,+2012-07-08T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,PvdA,PvdA,-1,Center,yes
1465,732914,1371530490331721728,2021-03-15 17:35:25,"Rutte lijkt met zijn slappe immigratiebeleid wel een undercover GroenLinks activist.

#eenvandaag #PVV #Wilders https://t.co/SDBz88xs0s",,"['eenvandaag', 'PVV', 'Wilders']",[],twinl,geertwilderspvv,False,geertwilderspvv,185,Geert Wilders,,PVV,20 september 2012,Q122841334,male,+1963-09-06T00:00:00Z,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1466,907749,1222891046478024705,2020-01-30 13:35:20,"@jKevinj Genoten van de Queens, verhaal zelf is flinterdun, maar de humor maakt een hoop goed 😁",,[],[],twinl,AstridOosenbrug,False,AstridOosenbrug,117,Astrid Oosenbrug,,PvdA,20 september 2012,Q122841334,female,+1968-07-06T00:00:00Z,AstridOosenbrug,4708.0,+2010-01-24T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PvdA,PvdA,-1,Center,no
1467,845540,1407770525250822147,2021-06-23 16:40:22,Wat leuk! Ga ik graag op in👇🏻,,[],[],twinl,wiepau,False,wiepau,131,Wieke Paulusma,D66,15 april 2021[bm],5 december 2023,Q122841334,female,+1978-12-05T00:00:00Z,wiepau,,+2009-10-14T00:00:00Z,+2021-03-15T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,no
1468,400907,1295955956115935235,2020-08-19 03:29:12,"‘In dit huis...
Applaudisseren we voor de zorg
Geven we miljarden aan belastingontwijkende multinationals
Bieden we… https://t.co/6FyQISUdhQ","‘In dit huis...
Applaudisseren we voor de zorg
Geven we miljarden aan belastingontwijkende multinationals
Bieden we mentale ondersteuning voor hulpverleners
Verlagen we jarenlang winstbelasting
Trekken we een sprintje de deur uit als er gestemd moet worden over zorgsalarissen.’",[],['https://twitter.com/i/web/status/1295955956115935235'],twinl,peterkwint,False,peterkwint,202,Peter Kwint,SP,23 maart 2017,31 maart 2021,Q122841334,male,+1984-12-19T00:00:00Z,peterkwint,12227.0,+2011-01-18T00:00:00Z,+2018-05-10T00:00:00Z,2017_2021,,,,,SP,SP,-2,Left,no
1469,32410,1304150511067844614,2020-09-10 20:11:26,"Het helpen van vluchtelingen die net een ramp hebben overleefd moet niet een soort uitruil worden waarbij de resultaten trots worden gedeeld (0 extra vluchtelingen onder de streep!).

Vanavond slapen er 12.000 mensen uit nood langs de vangrail. Deze mensen moeten we helpen. https://t.co/v57mdV82wg","Het helpen van vluchtelingen die net een ramp hebben overleefd moet niet een soort uitruil worden waarbij de resultaten trots worden gedeeld (0 extra vluchtelingen onder de streep!).

Vanavond slapen er 12.000 mensen uit nood langs de vangrail. Deze mensen moeten we helpen. https://t.co/v57mdV82wg",[],['https://twitter.com/VVD/status/1304101694729576455'],dnpp,jesseklaver,False,jesseklaver,78,Jesse Klaver,,GL,20 september 2012,Q122841334,male,+1986-05-01T00:00:00Z,jesseklaver,244184.0,+2008-11-16T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,GL,GroenLinks,-3,Left,yes
1470,636740,1216710004008521728,2020-01-13 13:14:04,En zo is het! De regio vangt al decennia vrijwel alle vluchtelingen op. https://t.co/b0j2b1KjWL,En zo is het! De regio vangt al decennia vrijwel alle vluchtelingen op. https://t.co/b0j2b1KjWL,[],['https://twitter.com/roelants_c/status/1216634996632489984'],dnpp,MaritMaij,False,MaritMaij,100,Marit Maij,,PvdA,20 september 2012,Q122841334,female,+1972-01-16T00:00:00Z,MaritMaij,6127.0,+2012-07-08T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,PvdA,PvdA,-1,Center,yes
1471,727176,1658072626756042754,2023-05-15 11:31:34,"Erdogan (“de moskeeën zijn onze kazernes, de koepels onze helmen, de minaretten onze bajonetten en de gelovigen onze soldaten”) krijgt weer veel meer stemmen van Turken in NL dan van Turken in Turkije. Nul integratie hier dus. 

Ik zou zeggen snel verhuizen naar Turkije allemaal! https://t.co/ZhQkgrLpL0","Erdogan (“de moskeeën zijn onze kazernes, de koepels onze helmen, de minaretten onze bajonetten en de gelovigen onze soldaten”) krijgt weer veel meer stemmen van Turken in NL dan van Turken in Turkije. Nul integratie hier dus. 

Ik zou zeggen snel verhuizen naar Turkije allemaal! https://t.co/ZhQkgrLpL0",[],['https://twitter.com/tponl/status/1658027521667891201'],dnpp,geertwilderspvv,False,geertwilderspvv,185,Geert Wilders,,PVV,20 september 2012,Q122841334,male,+1963-09-06T00:00:00Z,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1472,361905,1380077816558063619,2021-04-08 06:39:26,"@SciteCito En als daar straks 1 miljoen vluchtelingen gaan lopen.... en moeten worden opgevangen in eigen regio, dan zijn WIJ die regio.",,[],[],twinl,HanTenBroeke,False,HanTenBroeke,23,Han ten Broeke,,VVD,20 september 2012,Q122841334,male,+1969-03-02T00:00:00Z,HanTenBroeke,24441.0,+2010-02-23T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,VVD,VVD,3,Right,yes
1473,688080,1654819097065172995,2023-05-06 12:03:12,"Kosten massa-immigratie kunnen oplopen tot 13,9 miljard euro. Tegelijk weigert ⁦@ministerVWS⁩ de behandeling voor doodzieke patiëntjes met stofwisselingsziekte MLD te betalen. Kniert!! 

Kosten asielopvang kunnen oplopen tot 13,9 miljard.  https://t.co/LE7JW8466T",,[],['https://dvhn.nl/binnenland/Kosten-asielopvang-kunnen-oplopen-tot-139-miljard-28406582.html'],twinl,FleurAgemaPVV,False,FleurAgemaPVV,0,Fleur Agema,,PVV,20 september 2012,Q122841334,female,+1976-09-16T00:00:00Z,FleurAgemaPVV,42824.0,+2010-01-15T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1474,507094,1632328591500345344,2023-03-05 10:33:58,"Hekken horen niet bij Europa. En als je alleen kijkt naar hoe migratie drukt op schaarse voorzieningen (zoals woningen) en niet kijkt naar de oplossingen die migratie biedt, dan mis je het hele verhaal… ⤵️ https://t.co/BUqnOhY1cb",,[],['https://twitter.com/wnlopzondag/status/1632309489545236485'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
1475,492358,1712163616663740828,2023-10-11 17:49:51,"Nederlanders redden het financieel niet meer. Gewoon rondkomen is een luxe geworden. Maar ondertussen gaat er wel weer 6 miljard euro naar Afrika, 7 miljard naar asiel en migratie, 11 miljard naar Brussel, 60 miljard naar klimaat- en stikstof. Absurd! Dit moet stoppen! Geef het geld aan onze eigen mensen. Voor meer koopkracht, betaalbare boodschappen, betaalbare energierekening, betaalbare zorgkosten, goed pensioen en onbezorgde oude dag. Kijk en luister naar onze voorstellen voor een beter NL tijdens de begroting Sociale Zaken en Werkgelegenheid van vandaag!","Nederlanders redden het financieel niet meer. Gewoon rondkomen is een luxe geworden. Maar ondertussen gaat er wel weer 6 miljard euro naar Afrika, 7 miljard naar asiel en migratie, 11 miljard naar Brussel, 60 miljard naar klimaat- en stikstof. Absurd! Dit moet stoppen! Geef het geld aan onze eigen mensen. Voor meer koopkracht, betaalbare boodschappen, betaalbare energierekening, betaalbare zorgkosten, goed pensioen en onbezorgde oude dag. Kijk en luister naar onze voorstellen voor een beter NL tijdens de begroting Sociale Zaken en Werkgelegenheid van vandaag!",[],"['""https://twitter.com/leondejong/status/1712163616663740828""']",profile-scraper,leondejong,False,leondejong,112,Léon de Jong,PVV,23 maart 2017,31 maart 2021,Q122841334,male,+1982-08-31T00:00:00Z,leondejong,11132.0,+2009-12-15T00:00:00Z,+2020-04-22T00:00:00Z,2017_2021,,,,,PVV,PVV,3,Right,yes
1476,609274,1597706581919272961,2022-11-29 21:38:27,"Onderwijs, werk, economie, energie en vluchtelingen… Er is veel te bespreken in het kader van grensoverschrijdende samenwerking. Vanmiddag met wethouders @johnhaverdil en @mben36 namens @Gem_OIJ op werkbezoek bij onze Duitse buurgemeente @StadtBocholt. https://t.co/xVL8R7SDCy","Onderwijs, werk, economie, energie en vluchtelingen… Er is veel te bespreken in het kader van grensoverschrijdende samenwerking. Vanmiddag met wethouders @johnhaverdil en @mben36 namens @Gem_OIJ op werkbezoek bij onze Duitse buurgemeente @StadtBocholt. https://t.co/xVL8R7SDCy",[],[],dnpp,Pilotwin,False,Pilotwin,34,Otwin van Dijk,,PvdA,20 september 2012,Q122841334,male,+1975-04-22T00:00:00Z,Pilotwin,10910.0,+2009-10-24T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,PvdA,PvdA,-1,Center,yes
1477,751770,1498229449212506113,2022-02-28 08:31:51,Vanuit allerlei landen zien we interesse in informatie en kennis uit Nederland. In de huidige geopolitieke situatie… https://t.co/7yeJnUR8S8,"Vanuit allerlei landen zien we interesse in informatie en kennis uit Nederland. In de huidige geopolitieke situatie zie je dat we ons daartegen moeten blijven wapenen, zeker ook nu. 
Dus gaan we meer vormen van spionage strafbaar stellen.

https://t.co/mYMw6SujN3",[],['https://twitter.com/i/web/status/1498229449212506113'],twinl,DilanYesilgoz,False,DilanYesilgoz,46,Dilan Yeşilgöz-Zegerius,VVD,23 maart 2017,31 maart 2021,Q122841334,female,+1977-06-18T00:00:00Z,DilanYesilgoz,22359.0,+2009-12-25T00:00:00Z,+2020-04-25T00:00:00Z,2017_2021,,,,,VVD,VVD,3,Right,no
1478,137112,1504853382032510976,2022-03-18 15:12:59,Ook zijn er zusters in Polen om Oekraïense vluchtelingen op te vangen. Ik heb veel respect voor hun werk. 2/2,,[],[],twinl,WBHoekstra,False,WBHoekstra,77,Wopke Hoekstra,CDA,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1975-09-30T00:00:00Z,WBHoekstra,28128.0,+2017-10-17T00:00:00Z,+2020-07-03T00:00:00Z,2021_2023,,,,,CDA,CDA,0,Center,yes
1479,646044,1440250010780585996,2021-09-21 09:42:15,Per heden word ik Speciaal Ambassadeur voor de @ZOA_nl en zal ik proberen het werk van de ZOA en de nood van vluchtelingen voor het voetlicht te brengen zowel in de media als in Den Haag. Vereerd om dit te mogen doen voor een gedreven organisatie als de ZOA! https://t.co/lsToIhfdFN,Per heden word ik Speciaal Ambassadeur voor de @ZOA_nl en zal ik proberen het werk van de ZOA en de nood van vluchtelingen voor het voetlicht te brengen zowel in de media als in Den Haag. Vereerd om dit te mogen doen voor een gedreven organisatie als de ZOA! https://t.co/lsToIhfdFN,[],['https://twitter.com/zoa_nl/status/1440244795297861643'],dnpp,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,CU,0,Center,yes
1480,205550,1307245172682620929,2020-09-19 09:08:31,"Yo @thierrybaudet: als je politieke ideologie bestaat uit het idee dat onze beschaving ten onder gaat vanwege “atonale muziek”, “niet-westerse immigratie” en doventolken, moet je je misschien afvragen of het niet aan je eigen vroeggerijpte kneuterige kleinburgerlijkheid ligt.","Yo @thierrybaudet: als je politieke ideologie bestaat uit het idee dat onze beschaving ten onder gaat vanwege “atonale muziek”, “niet-westerse immigratie” en doventolken, moet je je misschien afvragen of het niet aan je eigen vroeggerijpte kneuterige kleinburgerlijkheid ligt.",[],[],dnpp,ZihniOzdil,False,ZihniOzdil,185,Zihni Özdil,GroenLinks,23 maart 2017,4 juni 2019,Q122841334,male,+1981-09-08T00:00:00Z,ZihniOzdil,,+2011-10-30T00:00:00Z,,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
1481,685858,1212847246892523522,2020-01-02 21:24:51,"Nepperd. 

Het CDA zal de ouderenzorg slopen tbv de massa-immigratie. https://t.co/5YBwc8LuBF https://t.co/ZqsnNLKqZw","Nepperd. 

Het CDA zal de ouderenzorg slopen tbv de massa-immigratie. https://t.co/5YBwc8LuBF https://t.co/ZqsnNLKqZw",[],['https://twitter.com/hugodejonge/status/1212682415958822912'],dnpp,FleurAgemaPVV,False,FleurAgemaPVV,0,Fleur Agema,,PVV,20 september 2012,Q122841334,female,+1976-09-16T00:00:00Z,FleurAgemaPVV,42824.0,+2010-01-15T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1482,713944,1507378253224419345,2022-03-25 14:25:55,@dierenvriendin @vvdnh @GroenLinksNH @D66NoordHolland @PvdAnh Echt niet te geloven gewoon. Zo ongelooflijk achterhaald,,[],[],twinl,InesKostic,False,InesKostic,77,Ines Kostić,PvdD,,,Q28857876,other/unknown,+1984-10-21T00:00:00Z,InesKostic,,+2015-04-30T00:00:00Z,+2023-03-13T00:00:00Z,2024,Hilversum,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9e16daf1-18e6-4563-b371-aa50c31b79f6_1291.jpg?itok=9ZHGolxv,PvdD,PvdD,-2,Left,no
1483,827257,1422641960255430657,2021-08-03 17:34:09,De NL arbeider die al jaren zucht onder de gevolgen van de massa-immigratie kan barsten. Is niet belangrijk. Een bo… https://t.co/sr1mhI5p8J,"De NL arbeider die al jaren zucht onder de gevolgen van de massa-immigratie kan barsten. Is niet belangrijk. Een bosbrand in Turkije? Dan staat de PvdA meteen paraat om te helpen!
￼ https://t.co/QqK77B50Vt",[],['https://twitter.com/i/web/status/1422641960255430657'],twinl,r_deroonpvv,False,r_deroonpvv,131,Raymond de Roon,,PVV,20 september 2012,Q122841334,male,+1952-09-01T00:00:00Z,r_deroonpvv,1352.0,+2015-12-04T00:00:00Z,+2020-04-15T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1484,116173,1669263049390276608,2023-06-15 08:38:19,@bolder_otto @antoniefountain @Leolucassen U negeert mijn punt over gebrek aan alternatieve manieren om als vluchteling een aanvraag te doen (en dus ook alternatieven om vooraf afgewezen te worden als er geen asielgrond is) en dat dit mede een factor is dat bijdraagt de levensgevaarlijke oversteek. Dat is toch waar?,,[],[],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,CU,0,Center,yes
1485,389499,1409926474250043393,2021-06-29 15:27:21,@JohnArts15 @jebouman @tommy_derksen @aukjedevries @marielle_paul @Lisawesterveld @Paul_van_Meenen @HabtamudeHoop… https://t.co/jToN25Eli2,@JohnArts15 @jebouman @tommy_derksen @aukjedevries @marielle_paul @Lisawesterveld @Paul_van_Meenen @HabtamudeHoop @RenePetersOss @harmbeertema @ngundogan77 @gertjansegers @F_azarkan @SylvanaBIJ1 @LammertvanRaan @PieterOmtzigt Ja. Wij hebben hier ook vragen over gesteld. Ook al over een eerder probleem bij SvpO bij een andere vestiging.,[],['https://twitter.com/i/web/status/1409926474250043393'],twinl,peterkwint,False,peterkwint,202,Peter Kwint,SP,23 maart 2017,31 maart 2021,Q122841334,male,+1984-12-19T00:00:00Z,peterkwint,12227.0,+2011-01-18T00:00:00Z,+2018-05-10T00:00:00Z,2017_2021,,,,,SP,SP,-2,Left,no
1486,175350,1365955170903986178,2021-02-28 08:21:05,"Draagvlak voor de opvang van vluchtelingen komt niet aanwaaien, daar moet de politiek aan bouwen. Dat moet je creër… https://t.co/JUVSGuX9ow","Draagvlak voor de opvang van vluchtelingen komt niet aanwaaien, daar moet de politiek aan bouwen. Dat moet je creëren. Leiderschap tonen dus om goed asielbeleid neer te zetten dat humaner is en zorgt voor opvang voor de meest kwetsbare groepen. #WNLDebat #TeamD66",[],['https://twitter.com/i/web/status/1365955170903986178'],twinl,advocaatsmeets,False,advocaatsmeets,153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,,,,2021_2023,,,,,D66,D66,2,Center,yes
1487,435607,1355490781075791872,2021-01-30 11:19:20,"@Jasmijn_ @LauraVervaart @GLNijmegen @JoepBC @groenlinks Of dat je een filmpje zou opnemen, maar niet meer goed kon… https://t.co/mBjGCxfRRc","@Jasmijn_ @LauraVervaart @GLNijmegen @JoepBC @groenlinks Of dat je een filmpje zou opnemen, maar niet meer goed kon praten vanwege de kou. Ook zo’n succes 😉",[],['https://twitter.com/i/web/status/1355490781075791872'],twinl,Lisawesterveld,False,Lisawesterveld,192,Lisa Westerveld,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1981-11-16T00:00:00Z,Lisawesterveld,,+2010-03-30T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,no
1488,575037,1359561212506365960,2021-02-10 16:53:47,"@sheilasitalsing Dank, volgende week deel 2. Over immigratie....",,[],[],twinl,LauraBromet,False,LauraBromet,175,Laura Bromet,GroenLinks,7 juni 2018[8],31 maart 2021,Q122841334,female,+1970-01-17T00:00:00Z,LauraBromet,8320.0,+2009-01-22T00:00:00Z,+2020-04-26T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
1489,853317,1666764789903704064,2023-06-08 11:11:07,"Belangrijk overleg om de asielinstroom omlaag te brengen.

Betekenisvol dat de gesprekken tussen de #EU en #Tunesië over migratie nu op het allerhoogste niveau plaatsvinden.

En goed dat onze premier #Rutte hierin  persoonlijk ook het voortouw neemt!
https://t.co/wLfCtG6N9o","Belangrijk overleg om de asielinstroom omlaag te brengen.

Betekenisvol dat de gesprekken tussen de #EU en #Tunesië over migratie nu op het allerhoogste niveau plaatsvinden.

En goed dat onze premier #Rutte hierin  persoonlijk ook het voortouw neemt!
https://t.co/wLfCtG6N9o","['EU', 'Tunesië', 'Rutte']",['https://www.ad.nl/politiek/premier-rutte-naar-tunesie-voor-eu-overleg-over-migratiedeal~af72cfcf/'],dnpp,rubenbrekelmans,False,rubenbrekelmans,28,Ruben Brekelmans,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1986-07-18T00:00:00Z,rubenbrekelmans,,+2011-03-26T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,,VVD,VVD,3,Right,yes
1490,745640,1761072821466284105,2024-02-23 16:57:34,"Eritrese vluchteling weigert appartement van 51 vierkante meter met woonkamer, twee slaapkamers, open keuken en tuin. 

Het is godgeklaagd. Ontelbare Nederlanders zouden een moord doen voor zo’n appartement!

https://t.co/FjdeD8XHKk via @telegraaf","Eritrese vluchteling weigert appartement van 51 vierkante meter met woonkamer, twee slaapkamers, open keuken en tuin. 

Het is godgeklaagd. Ontelbare Nederlanders zouden een moord doen voor zo’n appartement!

https://t.co/FjdeD8XHKk via @telegraaf",[],"['""https://twitter.com/geertwilderspvv/status/1761072821466284105""']",profile-scraper,geertwilderspvv,False,geertwilderspvv,185,Geert Wilders,,PVV,20 september 2012,Q122841334,male,+1963-09-06T00:00:00Z,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
1491,811207,1608021759747399681,2022-12-28 08:47:17,"@johanvheerde @trouwschmidt Toch is migratie, vooral arbeidsmigratie, een grote vragende component op de woningmarkt.

In mijn vorige leven als projectontwikkelaar ging 90% van de woningen die we opleverde in A’dam eo. naar expats. Ook voor de bouw, tuinbouw en logistiek zien we veel arbeidsmigranten",,[],[],twinl,DerkBoswijk,False,DerkBoswijk,23,Derk Boswijk,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1989-04-08T00:00:00Z,DerkBoswijk,,,,2021_2023,,,,,CDA,CDA,0,Center,yes
1492,544127,1459230754341277708,2021-11-12 18:44:57,Wat is die @bramdouwes toch een aanmatigend geval.,Wat is die @bramdouwes toch een aanmatigend geval.,[],[],dnpp,PieterLitjens,False,PieterLitjens,96,Pieter Litjens,,VVD,20 september 2012,Q122841334,male,+1968-05-17T00:00:00Z,PieterLitjens,,+2010-06-09T00:00:00Z,+2020-02-29T00:00:00Z,2012_2017,,,,,VVD,VVD,3,Right,no
1493,116359,1626181690845540353,2023-02-16 11:28:22,@GertvandenBor Merendeel alle vluchtelingen op aarde wordt nu ook al regionaal opgevangen,,[],[],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,CU,0,Center,yes
1494,553240,1262790054864453633,2020-05-19 14:59:45,Heel verstandig!,,[],[],twinl,LodewijkA,False,LodewijkA,210,Lodewijk Asscher,PvdA,23 maart 2017,31 maart 2021,Q122841334,male,+1974-09-27T00:00:00Z,LodewijkA,330875.0,+2009-06-21T00:00:00Z,+2018-05-10T00:00:00Z,2017_2021,,,,,PvdA,PvdA,-1,Center,no
1495,720781,1576546897690787841,2022-10-02 10:17:25,Toch jammer dat ik al die verlichtende tweetjes van de denker des vaderland moet missen. https://t.co/LNKupNgyo6,,[],[],twinl,pvalstar,False,pvalstar,167,Peter Valstar,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1985-03-27T00:00:00Z,pvalstar,,+2009-06-16T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,,VVD,VVD,3,Right,no
1496,770535,1752717163318718858,2024-01-31 15:35:10,"Vier jaar geleden stapte het Verenigd Koninkrijk uit de EU. Inmiddels zijn de Brexitbeloftes gebroken: het leven is nóg duurder geworden, immigratie is meer dan verdubbeld en de zorg ligt op z’n gat. Niet voor niets hebben de meeste Britten nu spijt van hun stem. https://t.co/22SRGb9Tuw","Vier jaar geleden stapte het Verenigd Koninkrijk uit de EU. Inmiddels zijn de Brexitbeloftes gebroken: het leven is nóg duurder geworden, immigratie is meer dan verdubbeld en de zorg ligt op z’n gat. Niet voor niets hebben de meeste Britten nu spijt van hun stem. https://t.co/22SRGb9Tuw",[],"['""https://twitter.com/RobJetten/status/1752717163318718858""']",profile-scraper,RobJetten,False,RobJetten,161,Rob Jetten,D66,23 maart 2017,31 maart 2021,Q122841334,male,+1987-03-25T00:00:00Z,RobJetten,36026.0,+2009-04-26T00:00:00Z,+2020-04-27T00:00:00Z,2017_2021,,,,,D66,D66,2,Center,yes
1497,508720,1481968570930278400,2022-01-14 11:36:55,"➡️ Dienstmededeling: naast Asiel en Migratie mag ik nu ook het woord voeren over de Participatiewet, Arbeidsmigrati… https://t.co/b1iytuI6n8","➡️ Dienstmededeling: naast Asiel en Migratie mag ik nu ook het woord voeren over de Participatiewet, Arbeidsmigratie, Arbeidsomstandigheden en Inburgering. 

Heel veel zin in!",[],['https://twitter.com/i/web/status/1481968570930278400'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
1498,761825,1327323742247268359,2020-11-13 18:53:35,Terugluisteren? Maandag ging ik in debat met Jan Paternotte van D66 over integratie en het @VVD verkiezingsprogramma.👇🏼https://t.co/X9ty4nosft,Terugluisteren? Maandag ging ik in debat met Jan Paternotte van D66 over integratie en het @VVD verkiezingsprogramma.👇🏼https://t.co/X9ty4nosft,[],['https://www.nporadio1.nl/wnl-haagse-lobby/uitzendingen/1239994-2020-11-09'],dnpp,bentebecker,False,bentebecker,3,Bente Becker,VVD,23 maart 2017,31 maart 2021,Q122841334,female,+1985-08-12T00:00:00Z,bentebecker,,+2010-05-06T00:00:00Z,+2020-03-19T00:00:00Z,2017_2021,,,,,VVD,VVD,3,Right,yes
